MOLD_ID,CT,TAV,SHOT_COUNT,PHASE,HOUR
119961,305.0,341.0,116,4,2024-02-27 00:00:00
119961,305.0,339.0,115,4,2024-02-27 01:00:00
119961,305.0,335.0,113,4,2024-02-27 02:00:00
119961,306.0,333.0,118,4,2024-02-27 03:00:00
119961,306.0,334.0,117,4,2024-02-27 04:00:00
119961,306.0,330.0,118,4,2024-02-27 05:00:00
119961,307.0,332.0,109,4,2024-02-27 06:00:00
119961,0.0,344.0,0,4,2024-02-27 07:00:00
119961,0.0,352.0,0,4,2024-02-27 08:00:00
119961,0.0,348.0,0,4,2024-02-27 09:00:00
119961,0.0,338.0,0,4,2024-02-27 10:00:00
119961,0.0,329.0,0,4,2024-02-27 11:00:00
119961,0.0,321.0,0,4,2024-02-27 12:00:00
119961,0.0,314.0,0,4,2024-02-27 13:00:00
119961,0.0,309.0,0,4,2024-02-27 14:00:00
119961,0.0,306.0,0,4,2024-02-27 15:00:00
119961,0.0,309.0,0,4,2024-02-27 16:00:00
119961,0.0,302.0,0,4,2024-02-27 17:00:00
119961,0.0,299.0,0,4,2024-02-27 18:00:00
119961,0.0,295.0,0,4,2024-02-27 19:00:00
119961,0.0,292.0,0,4,2024-02-27 20:00:00
119961,0.0,286.0,0,4,2024-02-27 21:00:00
119961,0.0,283.0,0,4,2024-02-27 22:00:00
119961,0.0,280.0,0,4,2024-02-27 23:00:00
119961,0.0,277.0,0,4,2024-02-28 00:00:00
119961,0.0,272.0,0,4,2024-02-28 01:00:00
119961,0.0,269.0,0,4,2024-02-28 02:00:00
119961,0.0,266.0,0,4,2024-02-28 03:00:00
119961,0.0,265.0,0,4,2024-02-28 04:00:00
119961,0.0,259.0,0,4,2024-02-28 05:00:00
119961,0.0,258.0,0,4,2024-02-28 06:00:00
119961,0.0,255.0,0,4,2024-02-28 07:00:00
119961,0.0,251.0,0,4,2024-02-28 08:00:00
119961,0.0,249.0,0,4,2024-02-28 09:00:00
119961,0.0,247.0,0,4,2024-02-28 10:00:00
119961,0.0,243.0,0,4,2024-02-28 11:00:00
119961,0.0,243.0,0,4,2024-02-28 12:00:00
119961,0.0,244.0,0,4,2024-02-28 13:00:00
119961,0.0,245.0,0,4,2024-02-28 14:00:00
119961,0.0,251.0,0,4,2024-02-28 15:00:00
119961,0.0,257.0,0,4,2024-02-28 16:00:00
119961,0.0,257.0,0,4,2024-02-28 17:00:00
119961,0.0,256.0,0,4,2024-02-28 18:00:00
119961,0.0,251.0,0,4,2024-02-28 19:00:00
119961,0.0,252.0,0,4,2024-02-28 20:00:00
119961,0.0,249.0,0,4,2024-02-28 21:00:00
119961,0.0,251.0,0,4,2024-02-28 22:00:00
119961,0.0,248.0,0,4,2024-02-28 23:00:00
119961,0.0,245.0,0,4,2024-02-29 00:00:00
119961,0.0,244.0,0,4,2024-02-29 01:00:00
119961,0.0,242.0,0,4,2024-02-29 02:00:00
119961,0.0,240.0,0,4,2024-02-29 03:00:00
119961,0.0,238.0,0,4,2024-02-29 04:00:00
119961,0.0,236.0,0,4,2024-02-29 05:00:00
119961,0.0,236.0,0,4,2024-02-29 06:00:00
119961,0.0,234.0,0,4,2024-02-29 07:00:00
119961,0.0,232.0,0,4,2024-02-29 08:00:00
119961,0.0,269.0,0,4,2024-02-29 09:00:00
119961,303.0,288.0,23,4,2024-02-29 10:00:00
119961,303.0,306.0,119,4,2024-02-29 11:00:00
119961,303.0,318.0,119,4,2024-02-29 12:00:00
119961,304.0,323.0,119,4,2024-02-29 13:00:00
119961,304.0,330.0,117,4,2024-02-29 14:00:00
119961,304.0,339.0,119,4,2024-02-29 15:00:00
119961,303.0,349.0,118,4,2024-02-29 16:00:00
119961,303.0,351.0,119,4,2024-02-29 17:00:00
119961,303.0,349.0,115,4,2024-02-29 18:00:00
119961,303.0,349.0,119,4,2024-02-29 19:00:00
119961,303.0,347.0,118,4,2024-02-29 20:00:00
119961,304.0,347.0,119,4,2024-02-29 21:00:00
119961,304.0,343.0,118,4,2024-02-29 22:00:00
119961,304.0,342.0,117,4,2024-02-29 23:00:00
119961,305.0,337.0,118,4,2024-03-01 00:00:00
119961,305.0,333.0,79,4,2024-03-01 01:00:00
119961,305.0,334.0,118,4,2024-03-01 02:00:00
119961,305.0,334.0,118,4,2024-03-01 03:00:00
119961,305.0,332.0,118,4,2024-03-01 04:00:00
119961,305.0,331.0,114,4,2024-03-01 05:00:00
119961,305.0,330.0,110,4,2024-03-01 06:00:00
119961,305.0,327.0,83,4,2024-03-01 07:00:00
119961,305.0,325.0,113,4,2024-03-01 08:00:00
119961,305.0,327.0,106,4,2024-03-01 09:00:00
119961,305.0,328.0,118,4,2024-03-01 10:00:00
119961,305.0,331.0,111,4,2024-03-01 11:00:00
119961,305.0,331.0,106,4,2024-03-01 12:00:00
119961,305.0,335.0,90,4,2024-03-01 13:00:00
119961,305.0,337.0,72,4,2024-03-01 14:00:00
119961,304.0,341.0,117,4,2024-03-01 15:00:00
119961,304.0,344.0,112,4,2024-03-01 16:00:00
119961,304.0,343.0,118,4,2024-03-01 17:00:00
119961,304.0,344.0,116,4,2024-03-01 18:00:00
119961,304.0,355.0,27,4,2024-03-01 19:00:00
119961,0.0,392.0,0,4,2024-03-01 20:00:00
119961,304.0,346.0,74,4,2024-03-01 21:00:00
119961,304.0,332.0,109,4,2024-03-01 22:00:00
119961,305.0,330.0,95,4,2024-03-01 23:00:00
119961,306.0,330.0,107,4,2024-03-02 00:00:00
119961,306.0,328.0,100,4,2024-03-02 01:00:00
119961,306.0,326.0,115,4,2024-03-02 02:00:00
119961,306.0,327.0,111,4,2024-03-02 03:00:00
119961,306.0,326.0,118,4,2024-03-02 04:00:00
119961,306.0,324.0,112,4,2024-03-02 05:00:00
119961,306.0,321.0,118,4,2024-03-02 06:00:00
119961,306.0,325.0,114,4,2024-03-02 07:00:00
119961,306.0,326.0,108,4,2024-03-02 08:00:00
119961,316.0,322.0,114,4,2024-03-02 09:00:00
119961,311.0,328.0,116,4,2024-03-02 10:00:00
119961,311.0,327.0,115,4,2024-03-02 11:00:00
119961,311.0,330.0,116,4,2024-03-02 12:00:00
119961,311.0,335.0,116,4,2024-03-02 13:00:00
119961,311.0,338.0,116,4,2024-03-02 14:00:00
119961,311.0,344.0,116,4,2024-03-02 15:00:00
119961,310.0,351.0,115,4,2024-03-02 16:00:00
119961,310.0,348.0,113,4,2024-03-02 17:00:00
119961,310.0,349.0,117,4,2024-03-02 18:00:00
119961,310.0,348.0,116,4,2024-03-02 19:00:00
119961,310.0,344.0,116,4,2024-03-02 20:00:00
119961,310.0,344.0,116,4,2024-03-02 21:00:00
119961,310.0,342.0,115,4,2024-03-02 22:00:00
119961,311.0,340.0,116,4,2024-03-02 23:00:00
119961,311.0,337.0,116,4,2024-03-03 00:00:00
119961,311.0,334.0,116,4,2024-03-03 01:00:00
119961,311.0,334.0,115,4,2024-03-03 02:00:00
119961,311.0,334.0,116,4,2024-03-03 03:00:00
119961,311.0,332.0,116,4,2024-03-03 04:00:00
119961,311.0,329.0,115,4,2024-03-03 05:00:00
119961,312.0,329.0,116,4,2024-03-03 06:00:00
119961,312.0,328.0,115,4,2024-03-03 07:00:00
119961,312.0,328.0,130,4,2024-03-03 08:00:00
119961,312.0,329.0,115,4,2024-03-03 09:00:00
119961,311.0,330.0,116,4,2024-03-03 10:00:00
119961,311.0,331.0,115,4,2024-03-03 11:00:00
119961,311.0,333.0,116,4,2024-03-03 12:00:00
119961,311.0,333.0,116,4,2024-03-03 13:00:00
119961,311.0,334.0,116,4,2024-03-03 14:00:00
119961,311.0,335.0,115,4,2024-03-03 15:00:00
119961,311.0,335.0,116,4,2024-03-03 16:00:00
119961,311.0,335.0,116,4,2024-03-03 17:00:00
119961,311.0,331.0,116,4,2024-03-03 18:00:00
119961,311.0,330.0,116,4,2024-03-03 19:00:00
119961,311.0,329.0,115,4,2024-03-03 20:00:00
119961,311.0,329.0,116,4,2024-03-03 21:00:00
119961,312.0,329.0,115,4,2024-03-03 22:00:00
119961,311.0,325.0,89,4,2024-03-03 23:00:00
119961,311.0,327.0,116,4,2024-03-04 00:00:00
119961,311.0,327.0,116,4,2024-03-04 01:00:00
119961,311.0,326.0,115,4,2024-03-04 02:00:00
119961,311.0,325.0,116,4,2024-03-04 03:00:00
119961,311.0,324.0,116,4,2024-03-04 04:00:00
119961,311.0,325.0,115,4,2024-03-04 05:00:00
119961,312.0,326.0,112,4,2024-03-04 06:00:00
119961,311.0,324.0,116,4,2024-03-04 07:00:00
119961,311.0,323.0,115,4,2024-03-04 08:00:00
119961,311.0,323.0,116,4,2024-03-04 09:00:00
119961,311.0,323.0,116,4,2024-03-04 10:00:00
119961,311.0,324.0,115,4,2024-03-04 11:00:00
119961,311.0,323.0,116,4,2024-03-04 12:00:00
119961,311.0,324.0,113,4,2024-03-04 13:00:00
119961,311.0,325.0,116,4,2024-03-04 14:00:00
119961,311.0,323.0,116,4,2024-03-04 15:00:00
119961,311.0,324.0,115,4,2024-03-04 16:00:00
119961,311.0,324.0,116,4,2024-03-04 17:00:00
119961,311.0,326.0,116,4,2024-03-04 18:00:00
119961,311.0,328.0,116,4,2024-03-04 19:00:00
119961,311.0,327.0,116,4,2024-03-04 20:00:00
119961,311.0,325.0,109,4,2024-03-04 21:00:00
119961,311.0,323.0,114,4,2024-03-04 22:00:00
119961,311.0,326.0,113,4,2024-03-04 23:00:00
119961,311.0,327.0,116,4,2024-03-05 00:00:00
119961,311.0,326.0,113,4,2024-03-05 01:00:00
119961,311.0,324.0,112,4,2024-03-05 02:00:00
119961,311.0,323.0,116,4,2024-03-05 03:00:00
119961,311.0,321.0,115,4,2024-03-05 04:00:00
119961,311.0,323.0,116,4,2024-03-05 05:00:00
119961,311.0,321.0,92,4,2024-03-05 06:00:00
119961,0.0,325.0,0,4,2024-03-05 07:00:00
119961,0.0,325.0,0,4,2024-03-05 08:00:00
119961,0.0,320.0,0,4,2024-03-05 09:00:00
119961,0.0,310.0,0,4,2024-03-05 10:00:00
119961,0.0,304.0,0,4,2024-03-05 11:00:00
119961,0.0,299.0,0,4,2024-03-05 12:00:00
119961,0.0,293.0,0,4,2024-03-05 13:00:00
119961,0.0,288.0,0,4,2024-03-05 14:00:00
119961,0.0,286.0,0,4,2024-03-05 15:00:00
119961,0.0,279.0,0,4,2024-03-05 16:00:00
119961,0.0,280.0,0,4,2024-03-05 17:00:00
119961,0.0,274.0,0,4,2024-03-05 18:00:00
119961,0.0,270.0,0,4,2024-03-05 19:00:00
119961,0.0,267.0,0,4,2024-03-05 20:00:00
119961,0.0,263.0,0,4,2024-03-05 21:00:00
119961,0.0,261.0,0,4,2024-03-05 22:00:00
119961,0.0,257.0,0,4,2024-03-05 23:00:00
119961,0.0,255.0,0,4,2024-03-06 00:00:00
119961,0.0,251.0,0,4,2024-03-06 01:00:00
119961,0.0,248.0,0,4,2024-03-06 02:00:00
119961,0.0,245.0,0,4,2024-03-06 03:00:00
119961,0.0,241.0,0,4,2024-03-06 04:00:00
119961,0.0,240.0,0,4,2024-03-06 05:00:00
119961,0.0,237.0,0,4,2024-03-06 06:00:00
119961,0.0,235.0,0,4,2024-03-06 07:00:00
119961,0.0,232.0,0,4,2024-03-06 08:00:00
119961,0.0,230.0,0,4,2024-03-06 09:00:00
119961,0.0,231.0,0,4,2024-03-06 10:00:00
119961,0.0,231.0,0,4,2024-03-06 11:00:00
119961,0.0,230.0,0,4,2024-03-06 12:00:00
119961,0.0,229.0,0,4,2024-03-06 13:00:00
119961,0.0,230.0,0,4,2024-03-06 14:00:00
119961,0.0,230.0,0,4,2024-03-06 15:00:00
119961,0.0,230.0,0,4,2024-03-06 16:00:00
119961,0.0,232.0,0,4,2024-03-06 17:00:00
119961,0.0,233.0,0,4,2024-03-06 18:00:00
119961,0.0,232.0,0,4,2024-03-06 19:00:00
119961,0.0,232.0,0,4,2024-03-06 20:00:00
119961,0.0,233.0,0,4,2024-03-06 21:00:00
119961,0.0,232.0,0,4,2024-03-06 22:00:00
119961,0.0,232.0,0,4,2024-03-06 23:00:00
119961,0.0,230.0,0,4,2024-03-07 00:00:00
119961,0.0,229.0,0,4,2024-03-07 01:00:00
119961,0.0,228.0,0,4,2024-03-07 02:00:00
119961,0.0,228.0,0,4,2024-03-07 03:00:00
119961,0.0,226.0,0,4,2024-03-07 04:00:00
119961,0.0,226.0,0,4,2024-03-07 05:00:00
119961,0.0,225.0,0,4,2024-03-07 06:00:00
119961,0.0,223.0,0,4,2024-03-07 07:00:00
119961,0.0,223.0,0,4,2024-03-07 08:00:00
119961,0.0,226.0,0,4,2024-03-07 09:00:00
119961,309.0,233.0,36,4,2024-03-07 10:00:00
119961,309.0,293.0,117,4,2024-03-07 11:00:00
119961,309.0,318.0,116,4,2024-03-07 12:00:00
119961,309.0,326.0,12,4,2024-03-07 13:00:00
119961,0.0,314.0,0,4,2024-03-07 14:00:00
119961,0.0,315.0,0,4,2024-03-07 15:00:00
119961,0.0,305.0,0,4,2024-03-07 16:00:00
119961,0.0,291.0,0,4,2024-03-07 17:00:00
119961,0.0,291.0,0,4,2024-03-07 18:00:00
119961,0.0,286.0,0,4,2024-03-07 19:00:00
119961,0.0,279.0,0,4,2024-03-07 20:00:00
119961,0.0,276.0,0,4,2024-03-07 21:00:00
119961,0.0,274.0,0,4,2024-03-07 22:00:00
119961,0.0,270.0,0,4,2024-03-07 23:00:00
119961,0.0,266.0,0,4,2024-03-08 00:00:00
119961,0.0,262.0,0,4,2024-03-08 01:00:00
119961,0.0,258.0,0,4,2024-03-08 02:00:00
119961,0.0,252.0,0,4,2024-03-08 03:00:00
119961,0.0,251.0,0,4,2024-03-08 04:00:00
119961,0.0,250.0,0,4,2024-03-08 05:00:00
119961,0.0,247.0,0,4,2024-03-08 06:00:00
119961,0.0,243.0,0,4,2024-03-08 07:00:00
119961,0.0,241.0,0,4,2024-03-08 08:00:00
119961,0.0,238.0,0,4,2024-03-08 09:00:00
119961,0.0,239.0,0,4,2024-03-08 10:00:00
119961,0.0,239.0,0,4,2024-03-08 11:00:00
119961,0.0,239.0,0,4,2024-03-08 12:00:00
119961,0.0,238.0,0,4,2024-03-08 13:00:00
119961,0.0,239.0,0,4,2024-03-08 14:00:00
119961,0.0,240.0,0,4,2024-03-08 15:00:00
119961,0.0,242.0,0,4,2024-03-08 16:00:00
119961,0.0,244.0,0,4,2024-03-08 17:00:00
119961,0.0,246.0,0,4,2024-03-08 18:00:00
119961,0.0,248.0,0,4,2024-03-08 19:00:00
119961,0.0,250.0,0,4,2024-03-08 20:00:00
119961,0.0,250.0,0,4,2024-03-08 21:00:00
119961,0.0,252.0,0,4,2024-03-08 22:00:00
119961,0.0,253.0,0,4,2024-03-08 23:00:00
119961,0.0,252.0,0,4,2024-03-09 00:00:00
119961,0.0,251.0,0,4,2024-03-09 01:00:00
119961,0.0,249.0,0,4,2024-03-09 02:00:00
119961,0.0,247.0,0,4,2024-03-09 03:00:00
119961,0.0,242.0,0,4,2024-03-09 04:00:00
119961,0.0,241.0,0,4,2024-03-09 05:00:00
119961,0.0,239.0,0,4,2024-03-09 06:00:00
119961,0.0,240.0,0,4,2024-03-09 07:00:00
119961,0.0,242.0,0,4,2024-03-09 08:00:00
119961,0.0,239.0,0,4,2024-03-09 09:00:00
119961,0.0,240.0,0,4,2024-03-09 10:00:00
119961,0.0,242.0,0,4,2024-03-09 11:00:00
119961,0.0,241.0,0,4,2024-03-09 12:00:00
119961,0.0,241.0,0,4,2024-03-09 13:00:00
119961,0.0,243.0,0,4,2024-03-09 14:00:00
119961,0.0,246.0,0,4,2024-03-09 15:00:00
119961,0.0,250.0,0,4,2024-03-09 16:00:00
119961,0.0,252.0,0,4,2024-03-09 17:00:00
119961,0.0,254.0,0,4,2024-03-09 18:00:00
119961,0.0,258.0,0,4,2024-03-09 19:00:00
119961,0.0,261.0,0,4,2024-03-09 20:00:00
119961,0.0,261.0,0,4,2024-03-09 21:00:00
119961,0.0,262.0,0,4,2024-03-09 22:00:00
119961,0.0,261.0,0,4,2024-03-09 23:00:00
119961,0.0,259.0,0,4,2024-03-10 00:00:00
119961,0.0,256.0,0,4,2024-03-10 01:00:00
119961,0.0,252.0,0,4,2024-03-10 02:00:00
119961,0.0,251.0,0,4,2024-03-10 03:00:00
119961,0.0,250.0,0,4,2024-03-10 04:00:00
119961,0.0,249.0,0,4,2024-03-10 05:00:00
119961,0.0,248.0,0,4,2024-03-10 06:00:00
119961,0.0,245.0,0,4,2024-03-10 07:00:00
119961,0.0,245.0,0,4,2024-03-10 08:00:00
119961,0.0,247.0,0,4,2024-03-10 09:00:00
119961,0.0,245.0,0,4,2024-03-10 10:00:00
119961,0.0,245.0,0,4,2024-03-10 11:00:00
119961,0.0,248.0,0,4,2024-03-10 12:00:00
119961,0.0,251.0,0,4,2024-03-10 13:00:00
119961,0.0,252.0,0,4,2024-03-10 14:00:00
119961,0.0,254.0,0,4,2024-03-10 15:00:00
119961,0.0,257.0,0,4,2024-03-10 16:00:00
119961,0.0,260.0,0,4,2024-03-10 17:00:00
119961,0.0,262.0,0,4,2024-03-10 18:00:00
119961,0.0,265.0,0,4,2024-03-10 19:00:00
119961,0.0,266.0,0,4,2024-03-10 20:00:00
119961,0.0,267.0,0,4,2024-03-10 21:00:00
119961,0.0,266.0,0,4,2024-03-10 22:00:00
119961,0.0,262.0,0,4,2024-03-10 23:00:00
119961,0.0,260.0,0,4,2024-03-11 00:00:00
119961,0.0,258.0,0,4,2024-03-11 01:00:00
119961,0.0,258.0,0,4,2024-03-11 02:00:00
119961,0.0,256.0,0,4,2024-03-11 03:00:00
119961,0.0,256.0,0,4,2024-03-11 04:00:00
119961,0.0,253.0,0,4,2024-03-11 05:00:00
119961,0.0,253.0,0,4,2024-03-11 06:00:00
119961,0.0,252.0,0,4,2024-03-11 07:00:00
119961,0.0,249.0,0,4,2024-03-11 08:00:00
119961,0.0,250.0,0,4,2024-03-11 09:00:00
119961,0.0,250.0,0,4,2024-03-11 10:00:00
119961,0.0,251.0,0,4,2024-03-11 11:00:00
119961,0.0,251.0,0,4,2024-03-11 12:00:00
119961,0.0,251.0,0,4,2024-03-11 13:00:00
119961,0.0,255.0,0,4,2024-03-11 14:00:00
119961,0.0,256.0,0,4,2024-03-11 15:00:00
119961,0.0,258.0,0,4,2024-03-11 16:00:00
119961,0.0,261.0,0,4,2024-03-11 17:00:00
119961,0.0,265.0,0,4,2024-03-11 18:00:00
119961,0.0,266.0,0,4,2024-03-11 19:00:00
119961,0.0,268.0,0,4,2024-03-11 20:00:00
119961,0.0,269.0,0,4,2024-03-11 21:00:00
119961,0.0,269.0,0,4,2024-03-11 22:00:00
119961,0.0,266.0,0,4,2024-03-11 23:00:00
119961,0.0,262.0,0,4,2024-03-12 00:00:00
119961,0.0,260.0,0,4,2024-03-12 01:00:00
119961,0.0,257.0,0,4,2024-03-12 02:00:00
119961,0.0,255.0,0,4,2024-03-12 03:00:00
119961,0.0,253.0,0,4,2024-03-12 04:00:00
119961,0.0,251.0,0,4,2024-03-12 05:00:00
119961,0.0,246.0,0,4,2024-03-12 06:00:00
119961,0.0,245.0,0,4,2024-03-12 07:00:00
119961,0.0,243.0,0,4,2024-03-12 08:00:00
119961,0.0,242.0,0,4,2024-03-12 09:00:00
119961,0.0,239.0,0,4,2024-03-12 10:00:00
119961,0.0,243.0,0,4,2024-03-12 11:00:00
119961,0.0,244.0,0,4,2024-03-12 12:00:00
119961,0.0,246.0,0,4,2024-03-12 13:00:00
119961,0.0,246.0,0,4,2024-03-12 14:00:00
119961,0.0,248.0,0,4,2024-03-12 15:00:00
119961,0.0,249.0,0,4,2024-03-12 16:00:00
119961,0.0,249.0,0,4,2024-03-12 17:00:00
119961,0.0,252.0,0,4,2024-03-12 18:00:00
119961,0.0,252.0,0,4,2024-03-12 19:00:00
119961,0.0,254.0,0,4,2024-03-12 20:00:00
119961,0.0,255.0,0,4,2024-03-12 21:00:00
119961,0.0,252.0,0,4,2024-03-12 22:00:00
119961,0.0,252.0,0,4,2024-03-12 23:00:00
119961,0.0,249.0,0,4,2024-03-13 00:00:00
119961,0.0,248.0,0,4,2024-03-13 01:00:00
119961,0.0,244.0,0,4,2024-03-13 02:00:00
119961,0.0,242.0,0,4,2024-03-13 03:00:00
119961,0.0,241.0,0,4,2024-03-13 04:00:00
119961,0.0,238.0,0,4,2024-03-13 05:00:00
119961,0.0,237.0,0,4,2024-03-13 06:00:00
119961,0.0,236.0,0,4,2024-03-13 07:00:00
119961,0.0,231.0,0,4,2024-03-13 08:00:00
119961,0.0,233.0,0,4,2024-03-13 09:00:00
119961,0.0,234.0,0,4,2024-03-13 10:00:00
119961,0.0,235.0,0,4,2024-03-13 11:00:00
119961,0.0,238.0,0,4,2024-03-13 12:00:00
119961,0.0,239.0,0,4,2024-03-13 13:00:00
119961,0.0,243.0,0,4,2024-03-13 14:00:00
119961,0.0,243.0,0,4,2024-03-13 15:00:00
119961,0.0,244.0,0,4,2024-03-13 16:00:00
119961,0.0,247.0,0,4,2024-03-13 17:00:00
119961,0.0,248.0,0,4,2024-03-13 18:00:00
119961,0.0,250.0,0,4,2024-03-13 19:00:00
119961,0.0,251.0,0,4,2024-03-13 20:00:00
119961,0.0,252.0,0,4,2024-03-13 21:00:00
119961,0.0,251.0,0,4,2024-03-13 22:00:00
119961,0.0,248.0,0,4,2024-03-13 23:00:00
119961,0.0,247.0,0,4,2024-03-14 00:00:00
119961,0.0,244.0,0,4,2024-03-14 01:00:00
119961,0.0,242.0,0,4,2024-03-14 02:00:00
119961,0.0,238.0,0,4,2024-03-14 03:00:00
119961,0.0,235.0,0,4,2024-03-14 04:00:00
119961,0.0,234.0,0,4,2024-03-14 05:00:00
119961,0.0,231.0,0,4,2024-03-14 06:00:00
119961,0.0,229.0,0,4,2024-03-14 07:00:00
119961,0.0,237.0,0,4,2024-03-14 08:00:00
119961,0.0,236.0,0,4,2024-03-14 09:00:00
119961,0.0,234.0,0,4,2024-03-14 10:00:00
119961,0.0,239.0,0,4,2024-03-14 11:00:00
119961,0.0,242.0,0,4,2024-03-14 12:00:00
119961,0.0,243.0,0,4,2024-03-14 13:00:00
119961,0.0,247.0,0,4,2024-03-14 14:00:00
119961,0.0,252.0,0,4,2024-03-14 15:00:00
119961,0.0,253.0,0,4,2024-03-14 16:00:00
119961,0.0,258.0,0,4,2024-03-14 17:00:00
119961,0.0,262.0,0,4,2024-03-14 18:00:00
119961,0.0,263.0,0,4,2024-03-14 19:00:00
119961,0.0,266.0,0,4,2024-03-14 20:00:00
119961,0.0,267.0,0,4,2024-03-14 21:00:00
119961,0.0,267.0,0,4,2024-03-14 22:00:00
119961,0.0,268.0,0,4,2024-03-14 23:00:00
119961,0.0,266.0,0,4,2024-03-15 00:00:00
119961,0.0,264.0,0,4,2024-03-15 01:00:00
119961,0.0,264.0,0,4,2024-03-15 02:00:00
119961,0.0,261.0,0,4,2024-03-15 03:00:00
119961,0.0,262.0,0,4,2024-03-15 04:00:00
119961,0.0,261.0,0,4,2024-03-15 05:00:00
119961,0.0,260.0,0,4,2024-03-15 06:00:00
119961,0.0,259.0,0,4,2024-03-15 07:00:00
119961,0.0,258.0,0,4,2024-03-15 08:00:00
119961,0.0,256.0,0,4,2024-03-15 09:00:00
119961,0.0,254.0,0,4,2024-03-15 10:00:00
119961,0.0,258.0,0,4,2024-03-15 11:00:00
119961,0.0,259.0,0,4,2024-03-15 12:00:00
119961,0.0,260.0,0,4,2024-03-15 13:00:00
119961,0.0,262.0,0,4,2024-03-15 14:00:00
119961,0.0,265.0,0,4,2024-03-15 15:00:00
119961,0.0,268.0,0,4,2024-03-15 16:00:00
119961,0.0,269.0,0,4,2024-03-15 17:00:00
119961,0.0,273.0,0,4,2024-03-15 18:00:00
119961,0.0,274.0,0,4,2024-03-15 19:00:00
119961,0.0,277.0,0,4,2024-03-15 20:00:00
119961,0.0,278.0,0,4,2024-03-15 21:00:00
119961,0.0,277.0,0,4,2024-03-15 22:00:00
119961,0.0,279.0,0,4,2024-03-15 23:00:00
119961,0.0,278.0,0,4,2024-03-16 00:00:00
119961,0.0,271.0,0,4,2024-03-16 01:00:00
119961,0.0,268.0,0,4,2024-03-16 02:00:00
119961,0.0,263.0,0,4,2024-03-16 03:00:00
119961,0.0,264.0,0,4,2024-03-16 04:00:00
119961,0.0,266.0,0,4,2024-03-16 05:00:00
119961,0.0,266.0,0,4,2024-03-16 06:00:00
119961,0.0,264.0,0,4,2024-03-16 07:00:00
119961,0.0,262.0,0,4,2024-03-16 08:00:00
119961,0.0,261.0,0,4,2024-03-16 09:00:00
119961,0.0,261.0,0,4,2024-03-16 10:00:00
119961,0.0,260.0,0,4,2024-03-16 11:00:00
119961,0.0,264.0,0,4,2024-03-16 12:00:00
119961,0.0,266.0,0,4,2024-03-16 13:00:00
119961,0.0,271.0,0,4,2024-03-16 14:00:00
119961,0.0,273.0,0,4,2024-03-16 15:00:00
119961,0.0,278.0,0,4,2024-03-16 16:00:00
119961,0.0,279.0,0,4,2024-03-16 17:00:00
119961,0.0,283.0,0,4,2024-03-16 18:00:00
119961,0.0,283.0,0,4,2024-03-16 19:00:00
119961,0.0,283.0,0,4,2024-03-16 20:00:00
119961,0.0,284.0,0,4,2024-03-16 21:00:00
119961,0.0,278.0,0,4,2024-03-16 22:00:00
119961,0.0,274.0,0,4,2024-03-16 23:00:00
119961,0.0,271.0,0,4,2024-03-17 00:00:00
119961,0.0,271.0,0,4,2024-03-17 01:00:00
119961,0.0,266.0,0,4,2024-03-17 02:00:00
119961,0.0,262.0,0,4,2024-03-17 03:00:00
119961,0.0,261.0,0,4,2024-03-17 04:00:00
119961,0.0,257.0,0,4,2024-03-17 05:00:00
119961,0.0,255.0,0,4,2024-03-17 06:00:00
119961,0.0,252.0,0,4,2024-03-17 07:00:00
119961,0.0,248.0,0,4,2024-03-17 08:00:00
119961,0.0,251.0,0,4,2024-03-17 09:00:00
119961,0.0,254.0,0,4,2024-03-17 10:00:00
119961,0.0,257.0,0,4,2024-03-17 11:00:00
119961,0.0,261.0,0,4,2024-03-17 12:00:00
119961,0.0,264.0,0,4,2024-03-17 13:00:00
119961,0.0,268.0,0,4,2024-03-17 14:00:00
119961,0.0,268.0,0,4,2024-03-17 15:00:00
119961,0.0,269.0,0,4,2024-03-17 16:00:00
119961,0.0,275.0,0,4,2024-03-17 17:00:00
119961,0.0,278.0,0,4,2024-03-17 18:00:00
119961,0.0,283.0,0,4,2024-03-17 19:00:00
119961,0.0,287.0,0,4,2024-03-17 20:00:00
119961,0.0,290.0,0,4,2024-03-17 21:00:00
119961,0.0,290.0,0,4,2024-03-17 22:00:00
119961,0.0,289.0,0,4,2024-03-17 23:00:00
119961,0.0,289.0,0,4,2024-03-18 00:00:00
119961,0.0,286.0,0,4,2024-03-18 01:00:00
119961,0.0,285.0,0,4,2024-03-18 02:00:00
119961,0.0,283.0,0,4,2024-03-18 03:00:00
119961,0.0,281.0,0,4,2024-03-18 04:00:00
119961,0.0,280.0,0,4,2024-03-18 05:00:00
119961,0.0,278.0,0,4,2024-03-18 06:00:00
119961,0.0,275.0,0,4,2024-03-18 07:00:00
119961,0.0,273.0,0,4,2024-03-18 08:00:00
119961,0.0,271.0,0,4,2024-03-18 09:00:00
119961,0.0,270.0,0,4,2024-03-18 10:00:00
119961,0.0,270.0,0,4,2024-03-18 11:00:00
119961,0.0,270.0,0,4,2024-03-18 12:00:00
119961,0.0,272.0,0,4,2024-03-18 13:00:00
119961,0.0,275.0,0,4,2024-03-18 14:00:00
119961,0.0,277.0,0,4,2024-03-18 15:00:00
119961,0.0,279.0,0,4,2024-03-18 16:00:00
119961,0.0,280.0,0,4,2024-03-18 17:00:00
